ticket_number,county,city,street,intersection,original_status,proximity_success,proximity_lat,proximity_lng,proximity_confidence,proximity_approach,proximity_reasoning,proximity_error,ticket_type,duration,work_type
2568325118,WARD,PYOTE,FM 1927,CR 432,ZERO_RESULTS,True,31.415570794598555,-103.08969717334311,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2567868758,WARD,PYOTE,FM 1927,CR 432,ZERO_RESULTS,True,31.415570794598555,-103.08969717334311,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2567868174,WARD,PYOTE,FM 1927,CR 432,ZERO_RESULTS,True,31.415570794598555,-103.08969717334311,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2567862971,WARD,BARSTOW,HWY 516,Interstate 20,ZERO_RESULTS,False,,,0.0,,,"Neither road found in network: HWY 516, Interstate 20",,,
2567736827,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2567618175,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2567618169,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2567618158,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2567599908,WARD,PYOTE,FM 1927,CR 432,ZERO_RESULTS,True,31.415570794598555,-103.08969717334311,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2567510465,WARD,BARSTOW,CR 516,I-20,ZERO_RESULTS,True,31.5482046956544,-103.03963816273766,0.6,corridor_midpoint,"Major highway: Used closest point (no segments in buffer) Adjustment factor: 1.00 (base: 60.00%, adjusted: 60.00%)",,,,
2567510454,WARD,BARSTOW,CR 516,I-20,ZERO_RESULTS,True,31.5482046956544,-103.03963816273766,0.6,corridor_midpoint,"Major highway: Used closest point (no segments in buffer) Adjustment factor: 1.00 (base: 60.00%, adjusted: 60.00%)",,,,
2566674112,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2566573259,WARD,BARSTOW,CR 516,I-20,ZERO_RESULTS,True,31.5482046956544,-103.03963816273766,0.6,corridor_midpoint,"Major highway: Used closest point (no segments in buffer) Adjustment factor: 1.00 (base: 60.00%, adjusted: 60.00%)",,,,
2566573250,WARD,BARSTOW,CR 516,I-20,ZERO_RESULTS,True,31.5482046956544,-103.03963816273766,0.6,corridor_midpoint,"Major highway: Used closest point (no segments in buffer) Adjustment factor: 1.00 (base: 60.00%, adjusted: 60.00%)",,,,
2566573245,WARD,BARSTOW,CR 516,I-20,ZERO_RESULTS,True,31.5482046956544,-103.03963816273766,0.6,corridor_midpoint,"Major highway: Used closest point (no segments in buffer) Adjustment factor: 1.00 (base: 60.00%, adjusted: 60.00%)",,,,
2566228177,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2566228172,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2566228162,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2566222979,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2566108254,WARD,BARSTOW,CR 516,I-20,ZERO_RESULTS,True,31.5482046956544,-103.03963816273766,0.6,corridor_midpoint,"Major highway: Used closest point (no segments in buffer) Adjustment factor: 1.00 (base: 60.00%, adjusted: 60.00%)",,,,
2566108211,WARD,BARSTOW,CR 516,I-20,ZERO_RESULTS,True,31.5482046956544,-103.03963816273766,0.6,corridor_midpoint,"Major highway: Used closest point (no segments in buffer) Adjustment factor: 1.00 (base: 60.00%, adjusted: 60.00%)",,,,
2566081666,WARD,PYOTE,FM 1927,CR 432,ZERO_RESULTS,True,31.415570794598555,-103.08969717334311,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2566001035,WARD,BARSTOW,LAKEVIEW DR,I-20 ,ZERO_RESULTS,True,31.665926888209206,-102.78456102119074,0.65,city_primary,"City-based approximation: One road not found in network. Using centroid of available road near BARSTOW, WARD. Adjustment factor: 1.00 (base: 65.00%, adjusted: 65.00%)",,,,
2565414835,WARD,BARSTOW,LAKEVIEW DR,I-20,ZERO_RESULTS,True,31.665926888209206,-102.78456102119074,0.65,city_primary,"City-based approximation: One road not found in network. Using centroid of available road near BARSTOW, WARD. Adjustment factor: 1.00 (base: 65.00%, adjusted: 65.00%)",,,,
2565414806,WARD,BARSTOW,LAKEVIEW DR,I-20,ZERO_RESULTS,True,31.665926888209206,-102.78456102119074,0.65,city_primary,"City-based approximation: One road not found in network. Using centroid of available road near BARSTOW, WARD. Adjustment factor: 1.00 (base: 65.00%, adjusted: 65.00%)",,,,
2565414762,WARD,BARSTOW,LAKEVIEW DR,I-20,ZERO_RESULTS,True,31.665926888209206,-102.78456102119074,0.65,city_primary,"City-based approximation: One road not found in network. Using centroid of available road near BARSTOW, WARD. Adjustment factor: 1.00 (base: 65.00%, adjusted: 65.00%)",,,,
2565408374,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2565408364,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2565408357,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2565408326,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2565407864,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2565407856,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2565407849,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2565407833,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2565407759,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2565384565,WARD,PYOTE,FM 1927,CR 432,ZERO_RESULTS,True,31.415570794598555,-103.08969717334311,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2565383378,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2565383371,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2565383357,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2559079062,WARD,BARSTOW,CR 516,I-20,ZERO_RESULTS,True,31.5482046956544,-103.03963816273766,0.6,corridor_midpoint,"Major highway: Used closest point (no segments in buffer) Adjustment factor: 1.00 (base: 60.00%, adjusted: 60.00%)",,,,
2559079054,WARD,BARSTOW,CR 516,I-20,ZERO_RESULTS,True,31.5482046956544,-103.03963816273766,0.6,corridor_midpoint,"Major highway: Used closest point (no segments in buffer) Adjustment factor: 1.00 (base: 60.00%, adjusted: 60.00%)",,,,
2559075945,WARD,BARSTOW,CR 516,I-20,ZERO_RESULTS,True,31.5482046956544,-103.03963816273766,0.6,corridor_midpoint,"Major highway: Used closest point (no segments in buffer) Adjustment factor: 1.00 (base: 60.00%, adjusted: 60.00%)",,,,
2559072679,WARD,BARSTOW,LAKEVIEW DR,I-20,ZERO_RESULTS,True,31.665926888209206,-102.78456102119074,0.65,city_primary,"City-based approximation: One road not found in network. Using centroid of available road near BARSTOW, WARD. Adjustment factor: 1.00 (base: 65.00%, adjusted: 65.00%)",,,,
2559072624,WARD,BARSTOW,LAKEVIEW DR,I-20,ZERO_RESULTS,True,31.665926888209206,-102.78456102119074,0.65,city_primary,"City-based approximation: One road not found in network. Using centroid of available road near BARSTOW, WARD. Adjustment factor: 1.00 (base: 65.00%, adjusted: 65.00%)",,,,
2559072501,WARD,BARSTOW,LAKEVIEW DR,I-20,ZERO_RESULTS,True,31.665926888209206,-102.78456102119074,0.65,city_primary,"City-based approximation: One road not found in network. Using centroid of available road near BARSTOW, WARD. Adjustment factor: 1.00 (base: 65.00%, adjusted: 65.00%)",,,,
2559070168,WARD,BARSTOW,CR 516,I-20,ZERO_RESULTS,True,31.5482046956544,-103.03963816273766,0.6,corridor_midpoint,"Major highway: Used closest point (no segments in buffer) Adjustment factor: 1.00 (base: 60.00%, adjusted: 60.00%)",,,,
2559070114,WARD,BARSTOW,CR 516,I-20,ZERO_RESULTS,True,31.5482046956544,-103.03963816273766,0.6,corridor_midpoint,"Major highway: Used closest point (no segments in buffer) Adjustment factor: 1.00 (base: 60.00%, adjusted: 60.00%)",,,,
2559065989,WARD,PYOTE,FM 1927,CR 432,ZERO_RESULTS,True,31.415570794598555,-103.08969717334311,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2558510140,WARD,PYOTE,FM 1927,CR 432,ZERO_RESULTS,True,31.415570794598555,-103.08969717334311,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2558494806,WARD,PYOTE,115,I 20,exception,True,31.587422790709727,-103.1003358465838,0.75,corridor_midpoint,"Major highway corridor: Used midpoint of 9 segment(s) near reference road. Adjustment factor: 1.00 (base: 75.00%, adjusted: 75.00%)",,,,
2558474876,WARD,BARSTOW,TX-115,I-20,ZERO_RESULTS,True,31.57260786481013,-103.1354987676262,0.75,corridor_midpoint,"Major highway corridor: Used midpoint of 6 segment(s) near reference road. Adjustment factor: 1.00 (base: 75.00%, adjusted: 75.00%)",,,,
2558344118,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2558344045,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2558343943,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2558342424,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2558342390,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2558342365,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2558342326,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2558341672,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2558339922,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2558339831,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2558136523,WARD,BARSTOW,CR 516,I-20,ZERO_RESULTS,True,31.5482046956544,-103.03963816273766,0.6,corridor_midpoint,"Major highway: Used closest point (no segments in buffer) Adjustment factor: 1.00 (base: 60.00%, adjusted: 60.00%)",,,,
2558136522,WARD,BARSTOW,CR 516,I-20,ZERO_RESULTS,True,31.5482046956544,-103.03963816273766,0.6,corridor_midpoint,"Major highway: Used closest point (no segments in buffer) Adjustment factor: 1.00 (base: 60.00%, adjusted: 60.00%)",,,,
2558136489,WARD,BARSTOW,FM 516 S,I-20,ZERO_RESULTS,True,31.448026495489508,-103.36551337419895,0.75,corridor_midpoint,"Major highway corridor: Used midpoint of 8 segment(s) near reference road. Adjustment factor: 1.00 (base: 75.00%, adjusted: 75.00%)",,,,
2558136488,WARD,BARSTOW,CR 516,I-20,ZERO_RESULTS,True,31.5482046956544,-103.03963816273766,0.6,corridor_midpoint,"Major highway: Used closest point (no segments in buffer) Adjustment factor: 1.00 (base: 60.00%, adjusted: 60.00%)",,,,
2558134815,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2558134814,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2558134812,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2558031595,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2558031528,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2558031451,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2558029498,WARD,BARSTOW,LAKEVIEW DR,I-20,ZERO_RESULTS,True,31.665926888209206,-102.78456102119074,0.65,city_primary,"City-based approximation: One road not found in network. Using centroid of available road near BARSTOW, WARD. Adjustment factor: 1.00 (base: 65.00%, adjusted: 65.00%)",,,,
2557917869,WARD,PYOTE,FM 1927,CR 432,ZERO_RESULTS,True,31.415570794598555,-103.08969717334311,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2557901106,WARD,BARSTOW,FM 516,I-20,ZERO_RESULTS,True,31.448026495489508,-103.36551337419895,0.75,corridor_midpoint,"Major highway corridor: Used midpoint of 8 segment(s) near reference road. Adjustment factor: 1.00 (base: 75.00%, adjusted: 75.00%)",,,,
2557779797,WARD,PYOTE,cr 426,cr 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2557763647,WARD,BARSTOW,CR 516,I-20,ZERO_RESULTS,True,31.5482046956544,-103.03963816273766,0.6,corridor_midpoint,"Major highway: Used closest point (no segments in buffer) Adjustment factor: 1.00 (base: 60.00%, adjusted: 60.00%)",,,,
2557658472,WARD,BARSTOW,CR 516,I-20,ZERO_RESULTS,True,31.5482046956544,-103.03963816273766,0.6,corridor_midpoint,"Major highway: Used closest point (no segments in buffer) Adjustment factor: 1.00 (base: 60.00%, adjusted: 60.00%)",,,,
2557658402,WARD,BARSTOW,CR 516,I-20,ZERO_RESULTS,True,31.5482046956544,-103.03963816273766,0.6,corridor_midpoint,"Major highway: Used closest point (no segments in buffer) Adjustment factor: 1.00 (base: 60.00%, adjusted: 60.00%)",,,,
2557637438,WARD,PYOTE,FM 1927,CR 432,ZERO_RESULTS,True,31.415570794598555,-103.08969717334311,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2557324433,WARD,Pyote,FM 1927,Cr 432,ZERO_RESULTS,True,31.415570794598555,-103.08969717334311,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2557214252,WARD,BARSTOW,FM 516,I-20,ZERO_RESULTS,True,31.448026495489508,-103.36551337419895,0.75,corridor_midpoint,"Major highway corridor: Used midpoint of 8 segment(s) near reference road. Adjustment factor: 1.00 (base: 75.00%, adjusted: 75.00%)",,,,
2557207234,WARD,BARSTOW,CR 516,I-20,ZERO_RESULTS,True,31.5482046956544,-103.03963816273766,0.6,corridor_midpoint,"Major highway: Used closest point (no segments in buffer) Adjustment factor: 1.00 (base: 60.00%, adjusted: 60.00%)",,,,
2557207211,WARD,BARSTOW,CR 516,I-20,ZERO_RESULTS,True,31.5482046956544,-103.03963816273766,0.6,corridor_midpoint,"Major highway: Used closest point (no segments in buffer) Adjustment factor: 1.00 (base: 60.00%, adjusted: 60.00%)",,,,
2557177063,WARD,BARSTOW,CR 516,I-20,ZERO_RESULTS,True,31.5482046956544,-103.03963816273766,0.6,corridor_midpoint,"Major highway: Used closest point (no segments in buffer) Adjustment factor: 1.00 (base: 60.00%, adjusted: 60.00%)",,,,
2557177052,WARD,BARSTOW,CR 516,I-20,ZERO_RESULTS,True,31.5482046956544,-103.03963816273766,0.6,corridor_midpoint,"Major highway: Used closest point (no segments in buffer) Adjustment factor: 1.00 (base: 60.00%, adjusted: 60.00%)",,,,
2557062598,WARD,BARSTOW,FM 516,N I-20 ,ZERO_RESULTS,True,31.520608348086032,-103.40681318880061,0.75,corridor_midpoint,"Major highway corridor: Used midpoint of 22 segment(s) near reference road. Adjustment factor: 1.00 (base: 75.00%, adjusted: 75.00%)",,,,
2557058076,WARD,PYOTE,FM 1927,CR 432,ZERO_RESULTS,True,31.415570794598555,-103.08969717334311,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2556943011,WARD,BARSTOW,CR 516,I-20,ZERO_RESULTS,True,31.5482046956544,-103.03963816273766,0.6,corridor_midpoint,"Major highway: Used closest point (no segments in buffer) Adjustment factor: 1.00 (base: 60.00%, adjusted: 60.00%)",,,,
2556942997,WARD,BARSTOW,CR 516,I-20,ZERO_RESULTS,True,31.5482046956544,-103.03963816273766,0.6,corridor_midpoint,"Major highway: Used closest point (no segments in buffer) Adjustment factor: 1.00 (base: 60.00%, adjusted: 60.00%)",,,,
2556942262,WARD,BARSTOW,FM 516 S,I-20,ZERO_RESULTS,True,31.448026495489508,-103.36551337419895,0.75,corridor_midpoint,"Major highway corridor: Used midpoint of 8 segment(s) near reference road. Adjustment factor: 1.00 (base: 75.00%, adjusted: 75.00%)",,,,
2556942247,WARD,BARSTOW,CR 516,I-20,ZERO_RESULTS,True,31.5482046956544,-103.03963816273766,0.6,corridor_midpoint,"Major highway: Used closest point (no segments in buffer) Adjustment factor: 1.00 (base: 60.00%, adjusted: 60.00%)",,,,
2556936955,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2556936129,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2556935683,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2556933951,WARD,BARSTOW,TX-115,I-20,ZERO_RESULTS,True,31.57260786481013,-103.1354987676262,0.75,corridor_midpoint,"Major highway corridor: Used midpoint of 6 segment(s) near reference road. Adjustment factor: 1.00 (base: 75.00%, adjusted: 75.00%)",,,,
2556626677,WARD,Pyote,FM 1927,Cr 432,ZERO_RESULTS,True,31.415570794598555,-103.08969717334311,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2556502138,WARD,BARSTOW,FM 516,I-20,ZERO_RESULTS,True,31.448026495489508,-103.36551337419895,0.75,corridor_midpoint,"Major highway corridor: Used midpoint of 8 segment(s) near reference road. Adjustment factor: 1.00 (base: 75.00%, adjusted: 75.00%)",,,,
2556481467,WARD,BARSTOW,CR 516,I-20,ZERO_RESULTS,True,31.5482046956544,-103.03963816273766,0.6,corridor_midpoint,"Major highway: Used closest point (no segments in buffer) Adjustment factor: 1.00 (base: 60.00%, adjusted: 60.00%)",,,,
2556481423,WARD,BARSTOW,CR 516,I-20,ZERO_RESULTS,True,31.5482046956544,-103.03963816273766,0.6,corridor_midpoint,"Major highway: Used closest point (no segments in buffer) Adjustment factor: 1.00 (base: 60.00%, adjusted: 60.00%)",,,,
2556232976,WARD,PYOTE,FM 1927,CR 432,ZERO_RESULTS,True,31.415570794598555,-103.08969717334311,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2562032640,WARD,BARSTOW,LAKEVIEW DR,I-20,ZERO_RESULTS,True,31.665926888209206,-102.78456102119074,0.65,city_primary,"City-based approximation: One road not found in network. Using centroid of available road near BARSTOW, WARD. Adjustment factor: 1.00 (base: 65.00%, adjusted: 65.00%)",,,,
